일자,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"2021/06/24","43735","165","0.38","43844.55","43640","43855","43635","3152929","137989286885","4054234500000","3983277803557","92700000","코스피 200","438.38","1.65","0.38"
"2021/06/23","43570","225","0.52","43681.26","43495","43640","43380","4384229","191011555010","4108651000000","4049252829212","94300000","코스피 200","436.73","2.31","0.53"
"2021/06/22","43345","295","0.69","43448.42","43285","43405","43240","4466264","193678376545","4178458000000","4097185632817","96400000","코스피 200","434.42","2.96","0.69"
"2021/06/21","43050","420","-0.97","43154.26","43025","43200","42860","5570443","239739492385","4100512500000","4160071072075","95250000","코스피 200","431.46","3.56","-0.82"
"2021/06/18","43470","130","0.30","43510.89","43440","43585","43350","3680167","160033922245","4138344000000","4144412606973","95200000","코스피 200","435.02","0.29","0.07"
"2021/06/17","43340","250","-0.57","43481.25","43350","43420","43165","5396436","233841798475","4173642000000","4139415208366","96300000","코스피 200","434.73","2.23","-0.51"
"2021/06/16","43590","265","0.61","43704.87","43270","43650","43260","3676301","160285575250","4132332000000","4208779256731","94800000","코스피 200","436.96","2.83","0.65"
"2021/06/15","43325","100","0.23","43422.04","43255","43390","43175","3073690","133173151915","4111542500000","4116409244897","94900000","코스피 200","434.13","0.91","0.21"
"2021/06/14","43225","20","-0.05","43331.97","43285","43285","43075","3097154","133878665355","4099891250000","4112203937177","94850000","코스피 200","433.22","0.44","0.10"
"2021/06/11","43245","315","0.73","43287.38","43050","43335","43045","4378278","189141082110","4101788250000","4105808192298","94850000","코스피 200","432.78","3.43","0.80"
"2021/06/10","42930","145","0.34","42944.81","42815","43060","42745","4871454","209219671120","4071910500000","4073315483671","94850000","코스피 200","429.35","1.19","0.28"
"2021/06/09","42785","490","-1.13","42827.28","43180","43235","42785","3459079","148917158500","4107360000000","4062167777671","96000000","코스피 200","428.16","4.72","-1.09"
"2021/06/08","43275","85","-0.20","43297.65","43360","43500","43215","2840242","123096514900","4504927500000","4156574430793","104100000","코스피 200","432.88","0.38","-0.09"
"2021/06/07","43360","155","0.36","43335.52","43455","43575","43070","4247539","183928888595","4669872000000","4511227295246","107700000","코스피 200","433.26","1.04","0.24"
"2021/06/04","43205","165","-0.38","43231.27","43200","43295","42925","5274101","227607117455","5117632250000","4656007401660","118450000","코스피 200","432.22","1.65","-0.38"
"2021/06/03","43370","400","0.93","43396.88","43050","43550","43050","4755748","206364874415","5262949500000","5140360877361","121350000","코스피 200","433.87","3.72","0.86"
"2021/06/02","42970","35","-0.08","43025.99","43015","43260","42925","4844660","208521877415","5506605500000","5221203382842","128150000","코스피 200","430.15","0.17","-0.04"
"2021/06/01","43005","245","0.57","43042.63","42760","43240","42700","5297118","227866422790","5448733500000","5515913327744","126700000","코스피 200","430.32","2.41","0.56"
"2021/05/31","42760","165","0.39","42803.05","42730","42760","42430","4618216","197060482055","5496798000000","5423146904487","128550000","코스피 200","427.91","1.96","0.46"
"2021/05/28","42595","260","0.61","42607.97","42460","42760","42385","5215301","222231293820","5260482500000","5477254631699","123500000","코스피 200","425.95","2.95","0.70"
"2021/05/27","42335","75","-0.18","42313.30","42440","42490","42035","13177331","556810966230","4972245750000","5225692443582","117450000","코스피 200","423.00","0.54","-0.13"
"2021/05/26","42410","85","-0.20","42419.52","42550","42670","42325","5204460","221067624020","4703269000000","4982172960446","110900000","코스피 200","423.54","0.81","-0.19"
"2021/05/25","42495","400","0.95","42503.33","42310","42555","42210","5805624","246359976705","4812558750000","4713619768343","113250000","코스피 200","424.35","3.78","0.90"
"2021/05/24","42095","120","-0.28","42124.76","42170","42340","41990","6106818","257406310545","4872496250000","4770628798482","115750000","코스피 200","420.57","1.51","-0.36"
"2021/05/21","42215","20","-0.05","42275.83","42470","42835","42130","8246703","349676347875","4694308000000","4893426743770","111200000","코스피 200","422.08","0.40","0.09"
"2021/05/20","42235","135","-0.32","42228.74","42045","42345","41955","4215729","177854299670","4565603500000","4695836143514","108100000","코스피 200","421.68","1.41","-0.33"
"2021/05/18","42370","495","1.18","42368.19","42005","42435","42005","4389457","185776391700","4614093000000","4580000928657","108900000","코스피 200","423.09","4.82","1.15"
"2021/05/17","41875","180","-0.43","41886.80","42295","42310","41640","5220610","218724359650","4568562500000","4561472105471","109100000","코스피 200","418.27","1.90","-0.45"
"2021/05/14","42055","390","0.94","42072.50","41825","42200","41775","7032555","295366588470","4472549250000","4590109976831","106350000","코스피 200","420.17","4.10","0.99"
"2021/05/13","41665","485","-1.15","41663.51","41590","42090","41480","6430467","268494705955","4749810000000","4430914474206","114000000","코스피 200","416.07","5.79","-1.37"
"2021/05/12","42150","710","-1.66","42243.77","42880","42880","41850","7015716","296195406610","4474222500000","4815789622448","106150000","코스피 200","421.86","6.91","-1.61"
"2021/05/11","42860","765","-1.75","42933.76","43310","43385","42695","5376252","230610186535","4442439000000","4557418135724","103650000","코스피 200","428.77","6.86","-1.57"
"2021/05/10","43625","720","1.68","43621.71","43140","43730","43050","5371064","233827774355","4218537500000","4521390724581","96700000","코스피 200","435.63","7.07","1.65"
"2021/05/07","42905","275","0.65","42914.49","42695","43040","42635","4762435","204331090405","4157494500000","4149831363086","96900000","코스피 200","428.56","1.92","0.45"
"2021/05/06","42630","250","0.59","42720.48","42205","42650","42155","4079571","173705212230","4156425000000","4139614629521","97500000","코스피 200","426.64","3.07","0.72"
"2021/05/04","42380","355","0.84","42416.48","42070","42380","41930","4407448","185965520225","4085432000000","4135606754516","96400000","코스피 200","423.57","3.21","0.76"
